service_id,userid,status,call_category,request_timestamp,pick_timestamp,end_timestamp
1298,288,END,example_customer_2,2024-04-18T11:22:28,2024-04-18T11:22:54,2024-04-18T11:29:10
1299,443,END,example_customer_2,2024-04-18T11:22:00,2024-04-18T11:22:28,2024-04-18T11:23:15
1300,457,END,example_customer_3,2024-04-18T11:21:59,2024-04-18T11:22:16,2024-04-18T11:24:35
1301,187,END,example_customer_2,2024-04-18T11:21:46,2024-04-18T11:21:53,2024-04-18T11:22:38
1302,458,END,example_customer_3,2024-04-18T11:21:32,2024-04-18T11:21:41,2024-04-18T11:22:57
1303,230,END,example_customer_2,2024-04-18T11:21:01,2024-04-18T11:21:10,2024-04-18T11:23:21
1304,288,END,example_customer_2,2024-04-18T11:20:56,2024-04-18T11:21:07,2024-04-18T11:22:01
1305,459,END,example_customer_3,2024-04-18T11:20:13,2024-04-18T11:20:16,2024-04-18T11:27:07
1306,460,END,example_customer_3,2024-04-18T11:19:34,2024-04-18T11:19:44,2024-04-18T11:25:14
1307,63,END,example_customer_2,2024-04-18T11:19:21,2024-04-18T11:19:30,2024-04-18T11:20:49
1308,182,END,example_customer_2,2024-04-18T11:18:45,2024-04-18T11:18:49,2024-04-18T11:21:23
1309,147,END,example_customer_2,2024-04-18T11:18:42,2024-04-18T11:18:55,2024-04-18T11:38:40
1310,354,END,example_customer_2,2024-04-18T11:16:48,2024-04-18T11:16:57,2024-04-18T11:17:54
1312,178,END,example_customer_2,2024-04-18T11:15:42,2024-04-18T11:15:48,2024-04-18T11:25:20
1313,178,END,example_customer_3,2024-04-18T11:15:42,2024-04-18T11:15:48,2024-04-18T11:25:20
1314,178,END,example_customer_2,2024-04-18T11:15:42,2024-04-18T11:15:48,2024-04-18T11:25:20
1315,178,END,example_customer_3,2024-04-18T11:15:42,2024-04-18T11:15:48,2024-04-18T11:25:20
1316,178,END,example_customer_2,2024-04-18T11:15:42,2024-04-18T11:15:48,2024-04-18T11:25:20
1317,178,END,example_customer_3,2024-04-18T11:15:42,2024-04-18T11:15:48,2024-04-18T11:25:20
1318,421,END,example_customer_3,2024-04-18T11:14:42,2024-04-18T11:14:47,2024-04-18T11:25:33
1319,421,END,example_customer_2,2024-04-18T11:14:42,2024-04-18T11:14:47,2024-04-18T11:25:33
1320,421,END,example_customer_2,2024-04-18T11:14:42,2024-04-18T11:14:47,2024-04-18T11:25:33
1321,421,END,example_customer_3,2024-04-18T11:14:42,2024-04-18T11:14:47,2024-04-18T11:25:33
1322,455,END,example_customer_5,2024-04-18T11:14:13,2024-04-18T11:14:16,2024-04-18T11:23:54
1323,457,END,example_customer_2,2024-04-18T11:13:33,2024-04-18T11:13:40,2024-04-18T11:17:24
1324,385,END,example_customer_2,2024-04-18T11:13:32,2024-04-18T11:13:36,2024-04-18T11:17:47
1325,444,END,example_customer_1,2024-04-18T11:13:23,2024-04-18T11:13:29,2024-04-18T11:21:00
1326,106,END,example_customer_5,2024-04-18T11:13:09,2024-04-18T11:13:14,2024-04-18T11:20:29
1327,461,END,example_customer_3,2024-04-18T11:11:21,2024-04-18T11:11:24,2024-04-18T11:16:51
1328,461,END,example_customer_3,2024-04-18T11:11:21,2024-04-18T11:11:24,2024-04-18T11:16:51
1329,461,END,example_customer_2,2024-04-18T11:11:21,2024-04-18T11:11:24,2024-04-18T11:16:51
1330,461,END,example_customer_2,2024-04-18T11:11:21,2024-04-18T11:11:24,2024-04-18T11:16:51
1331,462,END,example_customer_5,2024-04-18T11:11:13,2024-04-18T11:11:26,2024-04-18T11:22:19
1332,463,END,example_customer_2,2024-04-18T11:10:59,2024-04-18T11:11:02,2024-04-18T11:11:29
1333,278,END,example_customer_4,2024-04-18T11:09:51,2024-04-18T11:09:58,2024-04-18T11:12:03
1334,464,END,example_customer_2,2024-04-18T11:09:19,2024-04-18T11:09:24,2024-04-18T11:10:40
1335,404,END,example_customer_1,2024-04-18T11:09:19,2024-04-18T11:09:23,2024-04-18T11:56:14
1336,465,END,example_customer_2,2024-04-18T11:08:55,2024-04-18T11:08:58,2024-04-18T11:13:58
1337,281,END,example_customer_1,2024-04-18T11:07:03,2024-04-18T11:07:10,2024-04-18T11:08:54
1338,466,END,example_customer_2,2024-04-18T11:06:59,2024-04-18T11:07:02,2024-04-18T11:08:29
1339,125,END,example_customer_4,2024-04-18T11:06:56,2024-04-18T11:06:58,2024-04-18T12:04:35
1340,467,END,example_customer_2,2024-04-18T11:06:37,2024-04-18T11:06:39,2024-04-18T11:20:42
1341,467,END,example_customer_3,2024-04-18T11:06:37,2024-04-18T11:06:39,2024-04-18T11:20:42
1342,467,END,example_customer_3,2024-04-18T11:06:37,2024-04-18T11:06:39,2024-04-18T11:20:42
1343,467,END,example_customer_2,2024-04-18T11:06:37,2024-04-18T11:06:39,2024-04-18T11:20:42
1344,288,END,example_customer_2,2024-04-18T11:05:10,2024-04-18T11:05:16,2024-04-18T11:05:54
1345,288,END,example_customer_4,2024-04-18T11:03:46,2024-04-18T11:03:49,2024-04-18T11:03:52
1346,25,END,example_customer_1,2024-04-18T11:03:04,2024-04-18T11:03:12,2024-04-18T11:11:37
1347,468,END,example_customer_3,2024-04-18T11:02:41,2024-04-18T11:02:51,2024-04-18T11:03:40
1348,7,END,example_customer_1,2024-04-18T11:02:13,2024-04-18T11:02:17,2024-04-18T11:36:55
1349,329,END,example_customer_1,2024-04-18T11:01:52,2024-04-18T11:01:55,2024-04-18T12:58:38
1350,469,END,example_customer_2,2024-04-18T11:01:38,2024-04-18T11:01:46,2024-04-18T11:05:18
1351,67,END,example_customer_1,2024-04-18T11:00:53,2024-04-18T11:00:54,2024-04-18T12:00:40
1352,83,END,example_customer_2,2024-04-18T11:00:42,2024-04-18T11:00:47,2024-04-18T11:02:08
1353,346,END,example_customer_2,2024-04-18T10:59:57,2024-04-18T11:00:02,2024-04-18T11:11:56
1354,346,END,example_customer_3,2024-04-18T10:59:57,2024-04-18T11:00:02,2024-04-18T11:11:56
1355,346,END,example_customer_3,2024-04-18T10:59:57,2024-04-18T11:00:02,2024-04-18T11:11:56
1356,346,END,example_customer_2,2024-04-18T10:59:57,2024-04-18T11:00:02,2024-04-18T11:11:56
1357,470,END,example_customer_5,2024-04-18T10:59:32,2024-04-18T10:59:43,2024-04-18T11:02:08
1358,455,END,example_customer_5,2024-04-18T10:58:14,2024-04-18T10:58:21,2024-04-18T11:14:13
1359,471,END,example_customer_4,2024-04-18T10:56:37,2024-04-18T10:56:41,2024-04-18T10:58:42
1360,288,END,example_customer_4,2024-04-18T10:55:38,2024-04-18T10:56:04,2024-04-18T11:02:57
1361,288,END,example_customer_4,2024-04-18T10:55:38,2024-04-18T10:56:04,2024-04-18T11:02:57
1362,471,END,example_customer_3,2024-04-18T10:54:59,2024-04-18T10:55:03,2024-04-18T10:56:16
1363,471,END,example_customer_4,2024-04-18T10:54:59,2024-04-18T10:55:03,2024-04-18T10:56:16
1364,471,END,example_customer_4,2024-04-18T10:54:59,2024-04-18T10:55:03,2024-04-18T10:56:16
1365,471,END,example_customer_3,2024-04-18T10:54:59,2024-04-18T10:55:03,2024-04-18T10:56:16
1366,288,END,example_customer_4,2024-04-18T10:54:56,2024-04-18T10:55:02,2024-04-18T10:55:26
1367,472,END,example_customer_2,2024-04-18T10:54:00,2024-04-18T10:54:03,2024-04-18T10:57:12
1368,473,END,example_customer_5,2024-04-18T10:53:43,2024-04-18T10:53:52,2024-04-18T10:56:07
1369,7,END,example_customer_1,2024-04-18T10:53:21,2024-04-18T10:53:23,2024-04-18T11:02:13
1370,457,END,example_customer_2,2024-04-18T10:52:38,2024-04-18T10:52:45,2024-04-18T10:53:09
1371,474,END,example_customer_3,2024-04-18T10:52:31,2024-04-18T10:52:35,2024-04-18T10:53:51
1372,440,END,example_customer_4,2024-04-18T10:52:21,2024-04-18T10:52:27,2024-04-18T10:55:12
1373,124,END,example_customer_2,2024-04-18T10:51:52,2024-04-18T10:51:58,2024-04-18T10:54:15
1374,7,END,example_customer_1,2024-04-18T10:51:42,2024-04-18T10:51:45,2024-04-18T10:53:17
1375,475,END,example_customer_1,2024-04-18T10:51:28,2024-04-18T10:51:31,2024-04-18T10:53:58
1376,468,END,example_customer_3,2024-04-18T10:51:10,2024-04-18T10:51:16,2024-04-18T10:53:12
1377,476,END,example_customer_3,2024-04-18T10:50:17,2024-04-18T10:50:27,2024-04-18T10:53:44
1378,477,END,example_customer_2,2024-04-18T10:47:59,2024-04-18T10:48:05,2024-04-18T10:55:27
1379,477,END,example_customer_3,2024-04-18T10:47:59,2024-04-18T10:48:05,2024-04-18T10:55:27
1380,477,END,example_customer_3,2024-04-18T10:47:59,2024-04-18T10:48:05,2024-04-18T10:55:27
1381,477,END,example_customer_2,2024-04-18T10:47:59,2024-04-18T10:48:05,2024-04-18T10:55:27
1382,457,END,example_customer_2,2024-04-18T10:47:56,2024-04-18T10:48:01,2024-04-18T10:48:39
1383,444,END,example_customer_1,2024-04-18T10:46:54,2024-04-18T10:46:56,2024-04-18T11:13:15
1384,478,END,example_customer_2,2024-04-18T10:46:48,2024-04-18T10:46:53,2024-04-18T10:54:41
1385,478,END,example_customer_3,2024-04-18T10:46:48,2024-04-18T10:46:53,2024-04-18T10:54:41
1386,478,END,example_customer_3,2024-04-18T10:46:48,2024-04-18T10:46:53,2024-04-18T10:54:41
1387,478,END,example_customer_2,2024-04-18T10:46:48,2024-04-18T10:46:53,2024-04-18T10:54:41
1388,479,END,example_customer_1,2024-04-18T10:43:37,2024-04-18T10:43:44,2024-04-18T10:46:17
1389,125,END,example_customer_4,2024-04-18T10:40:41,2024-04-18T10:40:59,2024-04-18T11:01:34
1390,480,CANCEL,,2024-04-18T10:40:02,1900-01-00T00:00:00,2024-04-18T10:40:10
1391,254,END,example_customer_2,2024-04-18T10:39:38,2024-04-18T10:39:49,2024-04-18T10:42:56
1392,428,END,example_customer_2,2024-04-18T10:37:36,2024-04-18T10:37:48,2024-04-18T10:48:16
1393,428,END,example_customer_3,2024-04-18T10:37:36,2024-04-18T10:37:48,2024-04-18T10:48:16
1394,428,END,example_customer_3,2024-04-18T10:37:36,2024-04-18T10:37:48,2024-04-18T10:48:16
1395,428,END,example_customer_2,2024-04-18T10:37:36,2024-04-18T10:37:48,2024-04-18T10:48:16
1396,481,END,example_customer_2,2024-04-18T10:36:34,2024-04-18T10:36:47,2024-04-18T10:47:33
1397,481,END,example_customer_2,2024-04-18T10:36:34,2024-04-18T10:36:47,2024-04-18T10:47:33
1398,481,END,example_customer_2,2024-04-18T10:36:34,2024-04-18T10:36:47,2024-04-18T10:47:33
1399,481,END,example_customer_3,2024-04-18T10:36:34,2024-04-18T10:36:47,2024-04-18T10:47:33
1400,481,END,example_customer_3,2024-04-18T10:36:34,2024-04-18T10:36:47,2024-04-18T10:47:33
1401,481,END,example_customer_3,2024-04-18T10:36:34,2024-04-18T10:36:47,2024-04-18T10:47:33
1402,482,END,example_customer_2,2024-04-18T10:35:08,2024-04-18T10:35:20,2024-04-18T10:36:41
1403,483,END,example_customer_2,2024-04-18T10:34:27,2024-04-18T10:34:42,2024-04-18T10:36:26
1406,484,END,example_customer_4,2024-04-18T10:32:44,2024-04-18T10:33:14,2024-04-18T10:49:51
1407,485,END,example_customer_2,2024-04-18T10:31:29,2024-04-18T10:32:04,2024-04-18T10:38:09
1408,485,END,example_customer_3,2024-04-18T10:31:29,2024-04-18T10:32:04,2024-04-18T10:38:09
1409,485,END,example_customer_3,2024-04-18T10:31:29,2024-04-18T10:32:04,2024-04-18T10:38:09
1410,485,END,example_customer_2,2024-04-18T10:31:29,2024-04-18T10:32:04,2024-04-18T10:38:09
1411,486,END,example_customer_2,2024-04-18T10:31:03,2024-04-18T10:31:23,2024-04-18T10:33:24
1412,487,END,example_customer_3,2024-04-18T10:30:20,2024-04-18T10:30:43,2024-04-18T10:36:15
1413,487,END,example_customer_3,2024-04-18T10:30:20,2024-04-18T10:30:43,2024-04-18T10:36:15
1414,487,END,example_customer_2,2024-04-18T10:30:20,2024-04-18T10:30:43,2024-04-18T10:36:15
1415,487,END,example_customer_2,2024-04-18T10:30:20,2024-04-18T10:30:43,2024-04-18T10:36:15
1416,444,END,example_customer_1,2024-04-18T10:30:18,2024-04-18T10:30:46,2024-04-18T10:46:12
1417,488,END,example_customer_3,2024-04-18T10:29:51,2024-04-18T10:29:58,2024-04-18T10:40:03
1418,488,END,example_customer_3,2024-04-18T10:29:51,2024-04-18T10:29:58,2024-04-18T10:40:03
1419,488,END,example_customer_2,2024-04-18T10:29:51,2024-04-18T10:29:58,2024-04-18T10:40:03
1420,488,END,example_customer_2,2024-04-18T10:29:51,2024-04-18T10:29:58,2024-04-18T10:40:03
1421,100,END,example_customer_2,2024-04-18T10:29:42,2024-04-18T10:29:51,2024-04-18T10:30:57
1422,278,END,example_customer_4,2024-04-18T10:28:51,2024-04-18T10:28:58,2024-04-18T10:53:48
1423,23,END,example_customer_3,2024-04-18T10:28:35,2024-04-18T10:28:43,2024-04-18T10:42:43
1424,275,END,example_customer_5,2024-04-18T10:28:16,2024-04-18T10:28:27,2024-04-18T10:42:47
1425,489,END,example_customer_5,2024-04-18T10:27:53,2024-04-18T10:27:58,2024-04-18T10:32:53
1426,490,END,example_customer_1,2024-04-18T10:27:29,2024-04-18T10:27:38,2024-04-18T10:37:57
1427,491,END,example_customer_2,2024-04-18T10:27:08,2024-04-18T10:27:19,2024-04-18T10:50:45
1428,491,END,example_customer_3,2024-04-18T10:27:08,2024-04-18T10:27:19,2024-04-18T10:50:45
1429,491,END,example_customer_3,2024-04-18T10:27:08,2024-04-18T10:27:19,2024-04-18T10:50:45
1430,491,END,example_customer_2,2024-04-18T10:27:08,2024-04-18T10:27:19,2024-04-18T10:50:45
1431,270,END,example_customer_3,2024-04-18T10:26:14,2024-04-18T10:26:16,2024-04-18T10:34:35
1432,270,END,example_customer_2,2024-04-18T10:26:14,2024-04-18T10:26:16,2024-04-18T10:34:35
1433,270,END,example_customer_2,2024-04-18T10:26:14,2024-04-18T10:26:16,2024-04-18T10:34:35
1434,270,END,example_customer_3,2024-04-18T10:26:14,2024-04-18T10:26:16,2024-04-18T10:34:35
1435,44,END,example_customer_1,2024-04-18T10:25:10,2024-04-18T10:25:12,2024-04-18T10:48:44
1436,492,END,example_customer_4,2024-04-18T10:24:24,2024-04-18T10:24:32,2024-04-18T10:37:40
1437,41,END,example_customer_2,2024-04-18T10:22:50,2024-04-18T10:22:55,2024-04-18T10:27:20
1438,493,END,example_customer_3,2024-04-18T10:22:29,2024-04-18T10:22:37,2024-04-18T10:56:29
1439,494,END,example_customer_5,2024-04-18T10:21:58,2024-04-18T10:22:03,2024-04-18T10:31:37
1440,494,END,example_customer_5,2024-04-18T10:21:58,2024-04-18T10:22:03,2024-04-18T10:31:37
1441,494,END,example_customer_5,2024-04-18T10:21:58,2024-04-18T10:22:03,2024-04-18T10:31:37
1442,494,END,example_customer_5,2024-04-18T10:21:58,2024-04-18T10:22:03,2024-04-18T10:31:37
1443,495,END,example_customer_2,2024-04-18T10:21:46,2024-04-18T10:21:50,2024-04-18T10:30:04
1444,495,END,example_customer_3,2024-04-18T10:21:46,2024-04-18T10:21:50,2024-04-18T10:30:04
1445,495,END,example_customer_3,2024-04-18T10:21:46,2024-04-18T10:21:50,2024-04-18T10:30:04
1446,495,END,example_customer_2,2024-04-18T10:21:46,2024-04-18T10:21:50,2024-04-18T10:30:04
1447,489,END,example_customer_1,2024-04-18T10:20:55,2024-04-18T10:20:58,2024-04-18T10:23:24
1448,340,END,example_customer_4,2024-04-18T10:19:57,2024-04-18T10:20:01,2024-04-18T10:46:59
1449,492,END,example_customer_4,2024-04-18T10:18:47,2024-04-18T10:18:54,2024-04-18T10:19:22
1450,496,END,example_customer_5,2024-04-18T10:18:35,2024-04-18T10:18:39,2024-04-18T10:34:44
1451,63,END,example_customer_2,2024-04-18T10:18:35,2024-04-18T10:18:38,2024-04-18T10:19:06
1452,497,END,example_customer_2,2024-04-18T10:18:19,2024-04-18T10:18:25,2024-04-18T10:26:35
1453,497,END,example_customer_3,2024-04-18T10:18:19,2024-04-18T10:18:25,2024-04-18T10:26:35
1454,497,END,example_customer_3,2024-04-18T10:18:19,2024-04-18T10:18:25,2024-04-18T10:26:35
1455,497,END,example_customer_2,2024-04-18T10:18:19,2024-04-18T10:18:25,2024-04-18T10:26:35
1456,498,END,example_customer_3,2024-04-18T10:16:48,2024-04-18T10:16:53,2024-04-18T10:18:22
1457,498,END,example_customer_3,2024-04-18T10:16:48,2024-04-18T10:16:53,2024-04-18T10:18:22
1458,74,END,example_customer_3,2024-04-18T10:16:47,2024-04-18T10:16:51,2024-04-18T10:18:32
1459,7,END,example_customer_1,2024-04-18T10:16:14,2024-04-18T10:16:18,2024-04-18T10:51:42
1460,499,END,example_customer_3,2024-04-18T10:15:15,2024-04-18T10:15:18,2024-04-18T10:16:27
1461,330,END,example_customer_1,2024-04-18T10:14:40,2024-04-18T10:14:43,2024-04-18T11:56:32
1462,18,END,example_customer_1,2024-04-18T10:14:17,2024-04-18T10:14:20,2024-04-18T11:09:38
1463,74,END,example_customer_3,2024-04-18T10:13:26,2024-04-18T10:13:31,2024-04-18T10:14:35
1464,120,END,example_customer_2,2024-04-18T10:09:49,2024-04-18T10:09:53,2024-04-18T10:11:59
1465,500,END,example_customer_2,2024-04-18T10:09:14,2024-04-18T10:09:18,2024-04-18T10:14:41
1466,500,END,example_customer_3,2024-04-18T10:09:14,2024-04-18T10:09:18,2024-04-18T10:14:41
1467,500,END,example_customer_3,2024-04-18T10:09:14,2024-04-18T10:09:18,2024-04-18T10:14:41
1468,500,END,example_customer_2,2024-04-18T10:09:14,2024-04-18T10:09:18,2024-04-18T10:14:41
1469,501,END,example_customer_5,2024-04-18T10:08:54,2024-04-18T10:09:01,2024-04-18T10:12:25
1470,74,END,example_customer_3,2024-04-18T10:08:43,2024-04-18T10:08:52,2024-04-18T10:10:03
1471,120,END,example_customer_2,2024-04-18T10:08:26,2024-04-18T10:08:31,2024-04-18T10:09:00
1472,479,END,example_customer_1,2024-04-18T10:06:45,2024-04-18T10:06:51,2024-04-18T10:08:32
1473,502,END,example_customer_2,2024-04-18T10:06:17,2024-04-18T10:06:19,2024-04-18T10:13:30
1474,502,END,example_customer_3,2024-04-18T10:06:17,2024-04-18T10:06:19,2024-04-18T10:13:30
1475,502,END,example_customer_3,2024-04-18T10:06:17,2024-04-18T10:06:19,2024-04-18T10:13:30
1476,502,END,example_customer_2,2024-04-18T10:06:17,2024-04-18T10:06:19,2024-04-18T10:13:30
1477,414,END,example_customer_1,2024-04-18T10:06:13,2024-04-18T10:06:16,2024-04-18T10:07:43
1478,503,END,example_customer_2,2024-04-18T10:05:58,2024-04-18T10:06:02,2024-04-18T10:24:26
1479,504,END,example_customer_5,2024-04-18T10:05:37,2024-04-18T10:05:42,2024-04-18T10:07:59
1480,505,END,example_customer_2,2024-04-18T10:05:18,2024-04-18T10:05:20,2024-04-18T10:08:39
1481,506,END,example_customer_5,2024-04-18T10:05:04,2024-04-18T10:05:11,2024-04-18T10:05:42
1482,67,END,example_customer_1,2024-04-18T10:04:46,2024-04-18T10:04:47,2024-04-18T11:00:34
1483,67,END,example_customer_1,2024-04-18T10:04:19,2024-04-18T10:04:23,2024-04-18T10:04:28
1484,316,END,example_customer_4,2024-04-18T10:02:55,2024-04-18T10:03:01,2024-04-18T10:04:44
1485,350,END,example_customer_5,2024-04-18T10:02:16,2024-04-18T10:02:30,2024-04-18T10:15:44
1486,507,END,example_customer_2,2024-04-18T10:01:52,2024-04-18T10:01:56,2024-04-18T10:03:45
1487,508,END,example_customer_4,2024-04-18T10:01:46,2024-04-18T10:01:51,2024-04-18T10:06:20
1488,157,END,example_customer_2,2024-04-18T10:01:41,2024-04-18T10:01:47,2024-04-18T10:04:23
1489,509,END,example_customer_2,2024-04-18T10:01:32,2024-04-18T10:01:38,2024-04-18T10:07:44
1490,509,END,example_customer_3,2024-04-18T10:01:32,2024-04-18T10:01:38,2024-04-18T10:07:44
1491,509,END,example_customer_3,2024-04-18T10:01:32,2024-04-18T10:01:38,2024-04-18T10:07:44
1492,509,END,example_customer_2,2024-04-18T10:01:32,2024-04-18T10:01:38,2024-04-18T10:07:44
1493,202,END,example_customer_1,2024-04-18T10:00:22,2024-04-18T10:00:24,2024-04-18T12:00:03
1494,202,END,example_customer_1,2024-04-18T10:00:22,2024-04-18T10:00:24,2024-04-18T12:00:03
1495,498,END,example_customer_3,2024-04-18T09:59:55,2024-04-18T10:00:01,2024-04-18T10:00:44
1496,401,END,example_customer_1,2024-04-18T09:59:51,2024-04-18T09:59:53,2024-04-18T12:00:36
1497,510,END,example_customer_4,2024-04-18T09:59:07,2024-04-18T09:59:10,2024-04-18T09:59:53
1498,257,END,example_customer_4,2024-04-18T09:57:55,2024-04-18T09:58:07,2024-04-18T10:08:55
1499,511,END,example_customer_2,2024-04-18T09:55:56,2024-04-18T09:56:03,2024-04-18T10:05:28
1500,511,END,example_customer_2,2024-04-18T09:55:56,2024-04-18T09:56:03,2024-04-18T10:05:28
1501,511,END,example_customer_3,2024-04-18T09:55:56,2024-04-18T09:56:03,2024-04-18T10:05:28
1502,511,END,example_customer_3,2024-04-18T09:55:56,2024-04-18T09:56:03,2024-04-18T10:05:28
1503,43,END,example_customer_2,2024-04-18T09:55:38,2024-04-18T09:55:44,2024-04-18T09:56:57
1504,512,END,example_customer_3,2024-04-18T09:55:06,2024-04-18T09:55:13,2024-04-18T10:11:41
1505,512,END,example_customer_2,2024-04-18T09:55:06,2024-04-18T09:55:13,2024-04-18T10:11:41
1506,512,END,example_customer_2,2024-04-18T09:55:06,2024-04-18T09:55:13,2024-04-18T10:11:41
1507,512,END,example_customer_3,2024-04-18T09:55:06,2024-04-18T09:55:13,2024-04-18T10:11:41
1508,513,END,example_customer_3,2024-04-18T09:53:58,2024-04-18T09:54:07,2024-04-18T09:55:30
1509,514,END,example_customer_2,2024-04-18T09:53:31,2024-04-18T09:53:35,2024-04-18T09:55:05
1510,515,END,example_customer_2,2024-04-18T09:53:26,2024-04-18T09:53:28,2024-04-18T09:57:28
1511,492,END,example_customer_4,2024-04-18T09:53:15,2024-04-18T09:53:24,2024-04-18T09:56:21
1512,516,END,example_customer_2,2024-04-18T09:52:57,2024-04-18T09:53:01,2024-04-18T09:54:04
1513,489,END,example_customer_1,2024-04-18T09:52:39,2024-04-18T09:52:41,2024-04-18T09:54:38
1514,513,END,example_customer_3,2024-04-18T09:52:38,2024-04-18T09:52:43,2024-04-18T09:53:16
1515,492,END,example_customer_4,2024-04-18T09:52:31,2024-04-18T09:52:38,2024-04-18T09:53:02
1516,275,END,example_customer_5,2024-04-18T09:51:18,2024-04-18T09:51:19,2024-04-18T09:56:55
1517,270,END,example_customer_2,2024-04-18T09:50:43,2024-04-18T09:50:52,2024-04-18T09:56:22
1518,270,END,example_customer_3,2024-04-18T09:50:43,2024-04-18T09:50:52,2024-04-18T09:56:22
1519,270,END,example_customer_2,2024-04-18T09:50:43,2024-04-18T09:50:52,2024-04-18T09:56:22
1520,270,END,example_customer_3,2024-04-18T09:50:43,2024-04-18T09:50:52,2024-04-18T09:56:22
1521,211,END,example_customer_2,2024-04-18T09:50:01,2024-04-18T09:50:05,2024-04-18T09:53:03
1522,517,END,example_customer_3,2024-04-18T09:49:36,2024-04-18T09:49:44,2024-04-18T10:09:59
1523,517,END,example_customer_2,2024-04-18T09:49:36,2024-04-18T09:49:44,2024-04-18T10:09:59
1524,517,END,example_customer_2,2024-04-18T09:49:36,2024-04-18T09:49:44,2024-04-18T10:09:59
1525,517,END,example_customer_3,2024-04-18T09:49:36,2024-04-18T09:49:44,2024-04-18T10:09:59
1526,350,END,example_customer_5,2024-04-18T09:48:49,2024-04-18T09:49:00,2024-04-18T09:59:57
1527,499,END,example_customer_3,2024-04-18T09:48:17,2024-04-18T09:48:22,2024-04-18T09:48:37
1528,518,END,example_customer_4,2024-04-18T09:47:23,2024-04-18T09:47:33,2024-04-18T09:49:36
1529,519,END,example_customer_2,2024-04-18T09:47:02,2024-04-18T09:47:09,2024-04-18T09:47:46
1530,520,END,example_customer_4,2024-04-18T09:47:00,2024-04-18T09:47:08,2024-04-18T09:48:46
1531,521,END,example_customer_5,2024-04-18T09:46:01,2024-04-18T09:46:09,2024-04-18T09:49:33
1532,522,END,example_customer_4,2024-04-18T09:46:00,2024-04-18T09:46:05,2024-04-18T09:48:33
1533,523,END,example_customer_2,2024-04-18T09:44:44,2024-04-18T09:44:49,2024-04-18T09:49:32
1534,349,END,example_customer_1,2024-04-18T09:44:01,2024-04-18T09:44:03,2024-04-18T12:36:16
1535,270,END,example_customer_2,2024-04-18T09:43:15,2024-04-18T09:43:23,2024-04-18T09:43:46
1536,459,END,example_customer_3,2024-04-18T09:41:21,2024-04-18T09:41:26,2024-04-18T09:42:00
1537,125,END,example_customer_4,2024-04-18T09:38:56,2024-04-18T09:38:59,2024-04-18T09:53:56
1538,476,END,example_customer_2,2024-04-18T09:38:31,2024-04-18T09:38:40,2024-04-18T09:41:48
1539,404,END,example_customer_1,2024-04-18T09:38:05,2024-04-18T09:38:09,2024-04-18T10:38:51
1540,522,END,example_customer_4,2024-04-18T09:37:37,2024-04-18T09:37:42,2024-04-18T09:41:36
1541,524,END,example_customer_2,2024-04-18T09:36:12,2024-04-18T09:36:16,2024-04-18T09:38:19
1542,525,END,example_customer_5,2024-04-18T09:35:50,2024-04-18T09:36:00,2024-04-18T09:51:25
1543,125,END,example_customer_4,2024-04-18T09:34:52,2024-04-18T09:34:59,2024-04-18T09:38:36
1544,67,END,example_customer_1,2024-04-18T09:34:52,2024-04-18T09:34:53,2024-04-18T10:04:19
1545,526,END,example_customer_2,2024-04-18T09:34:38,2024-04-18T09:34:41,2024-04-18T09:35:47
1546,518,END,example_customer_4,2024-04-18T09:34:28,2024-04-18T09:34:37,2024-04-18T09:36:42
1547,489,END,example_customer_1,2024-04-18T09:34:22,2024-04-18T09:34:25,2024-04-18T09:36:56
1548,527,END,example_customer_2,2024-04-18T09:32:39,2024-04-18T09:32:42,2024-04-18T10:09:00
1549,527,END,example_customer_3,2024-04-18T09:32:39,2024-04-18T09:32:42,2024-04-18T10:09:00
1550,527,END,example_customer_3,2024-04-18T09:32:39,2024-04-18T09:32:42,2024-04-18T10:09:00
1551,527,END,example_customer_2,2024-04-18T09:32:39,2024-04-18T09:32:42,2024-04-18T10:09:00
1552,528,END,example_customer_2,2024-04-18T09:32:07,2024-04-18T09:32:08,2024-04-18T09:33:01
1553,529,END,example_customer_2,2024-04-18T09:29:47,2024-04-18T09:29:50,2024-04-18T09:30:24
1554,329,END,example_customer_1,2024-04-18T09:29:33,2024-04-18T09:29:36,2024-04-18T11:01:21
1555,390,END,example_customer_2,2024-04-18T09:28:34,2024-04-18T09:28:44,2024-04-18T09:33:25
1556,330,END,example_customer_1,2024-04-18T09:26:49,2024-04-18T09:26:52,2024-04-18T09:44:05
1557,530,END,example_customer_2,2024-04-18T09:26:27,2024-04-18T09:26:32,2024-04-18T09:26:55
1558,74,END,example_customer_3,2024-04-18T09:26:08,2024-04-18T09:26:16,2024-04-18T09:35:05
1559,528,END,example_customer_2,2024-04-18T09:25:58,2024-04-18T09:26:01,2024-04-18T09:26:48
1560,195,END,example_customer_2,2024-04-18T09:25:33,2024-04-18T09:25:40,2024-04-18T09:33:32
1561,195,END,example_customer_3,2024-04-18T09:25:33,2024-04-18T09:25:40,2024-04-18T09:33:32
1562,195,END,example_customer_3,2024-04-18T09:25:33,2024-04-18T09:25:40,2024-04-18T09:33:32
1563,195,END,example_customer_2,2024-04-18T09:25:33,2024-04-18T09:25:40,2024-04-18T09:33:32
